Id,Label,timeset,type,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
287803,287803,,Technology,1,1,1,1,0
372318,372318,,Technology,1,1,1,1,0
287809,287809,,Technology,3,2,0.714286,0.8,2.5
389356,389356,,Technology,2,3,0.555556,0.666667,0.333333
400483,400483,,Technology,2,3,0.555556,0.666667,0.333333
519262,519262,,Technology,3,2,0.714286,0.8,4.333333
287821,287821,,Technology,2,4,0.461538,0.597222,2
423086,423086,,Technology,2,3,0.5,0.611111,2.5
439797,439797,,Technology,2,3,0.5,0.611111,2.5
287836,287836,,Technology,1,2,0.666667,0.75,0
543605,543605,,Technology,2,1,1,1,1
287839,287839,,Technology,1,4,0.4,0.520833,0
427613,427613,,Technology,2,3,0.571429,0.708333,3
287858,287858,,Technology,2,3,0.545455,0.638889,1
317201,317201,,Technology,3,3,0.6,0.722222,3
392275,392275,,Technology,3,3,0.6,0.722222,3
463832,463832,,Technology,1,1,1,1,0
287861,287861,,Technology,1,4,0.4,0.520833,0
389794,389794,,Technology,2,3,0.571429,0.708333,3
287866,287866,,Technology,1,2,0.666667,0.75,0
499601,499601,,Technology,2,1,1,1,1
287869,287869,,Technology,3,6,0.310345,0.512963,0.5
294577,294577,,Technology,4,5,0.391304,0.609259,18.5
333215,333215,,Technology,2,6,0.3,0.457407,0
528393,528393,,Technology,2,6,0.3,0.457407,0
287881,287881,,Technology,1,2,0.666667,0.75,0
531988,531988,,Technology,2,1,1,1,1
287891,287891,,Technology,3,1,1,1,0.5
288805,288805,,Technology,3,1,1,1,0.5
307347,307347,,Technology,2,2,0.75,0.833333,0
378215,378215,,Technology,2,2,0.75,0.833333,0
287897,287897,,Technology,2,2,0.666667,0.75,4
298156,298156,,Technology,2,3,0.571429,0.708333,3
353484,353484,,Technology,2,3,0.571429,0.708333,3
287898,287898,,Technology,2,2,0.666667,0.75,1
527799,527799,,Technology,2,3,0.571429,0.708333,0.5
480474,480474,,Technology,1,1,1,1,0
287906,287906,,Technology,3,2,0.714286,0.8,1.833333
354054,354054,,Technology,3,2,0.714286,0.8,1.833333
445562,445562,,Technology,3,2,0.714286,0.8,1.833333
531752,531752,,Technology,2,3,0.555556,0.666667,0.333333
287915,287915,,Technology,3,2,0.714286,0.8,0.5
294525,294525,,Technology,5,1,1,1,6.5
296011,296011,,Technology,2,2,0.625,0.7,0
498604,498604,,Technology,2,2,0.625,0.7,0
287919,287919,,Technology,1,4,0.318182,0.404762,0
442175,442175,,Technology,2,3,0.4375,0.547619,6
287923,287923,,Technology,1,1,1,1,0
496678,496678,,Technology,1,1,1,1,0
287925,287925,,Technology,1,1,1,1,0
288098,288098,,Technology,1,1,1,1,0
287930,287930,,Technology,2,2,0.75,0.833333,0.5
356587,356587,,Technology,2,2,0.75,0.833333,0.5
389154,389154,,Technology,2,2,0.75,0.833333,0.5
287959,287959,,Technology,1,2,0.666667,0.75,0
541848,541848,,Technology,2,1,1,1,1
287970,287970,,Technology,1,1,1,1,0
287972,287972,,Technology,2,2,0.75,0.833333,0.5
335417,335417,,Technology,2,2,0.75,0.833333,0.5
414058,414058,,Technology,2,2,0.75,0.833333,0.5
287982,287982,,Technology,2,3,0.5,0.611111,0.75
532801,532801,,Technology,2,3,0.545455,0.638889,1.166667
287984,287984,,Technology,2,2,0.75,0.833333,0.5
290201,290201,,Technology,2,2,0.75,0.833333,0.5
534759,534759,,Technology,2,2,0.75,0.833333,0.5
287989,287989,,Technology,1,2,0.666667,0.75,0
430706,430706,,Technology,2,1,1,1,1
339614,339614,,Technology,2,3,0.5,0.633333,4
540988,540988,,Technology,1,2,0.666667,0.75,0
288004,288004,,Technology,2,1,1,1,0
290031,290031,,Technology,2,1,1,1,0
476189,476189,,Technology,2,1,1,1,0
288010,288010,,Technology,3,2,0.8,0.875,1.5
315411,315411,,Technology,2,2,0.666667,0.75,0.333333
418666,418666,,Technology,2,2,0.666667,0.75,0.333333
538998,538998,,Technology,2,2,0.666667,0.75,0.333333
288014,288014,,Technology,1,2,0.6,0.666667,0
288017,288017,,Technology,1,8,0.230769,0.316905,0
477050,477050,,Technology,3,7,0.294118,0.450635,14
288024,288024,,Technology,2,7,0.241935,0.364603,4
525067,525067,,Technology,3,8,0.208333,0.364127,1.5
535538,535538,,Technology,4,6,0.3,0.467778,45.5
405722,405722,,Technology,1,1,1,1,0
288038,288038,,Technology,1,4,0.4,0.520833,0
495860,495860,,Technology,2,3,0.571429,0.708333,3
288039,288039,,Technology,2,4,0.454545,0.616667,0.5
408970,408970,,Technology,2,3,0.555556,0.666667,1.5
469598,469598,,Technology,2,3,0.555556,0.666667,1.5
288041,288041,,Technology,1,6,0.272727,0.359259,0
495991,495991,,Technology,2,5,0.36,0.485185,8
434586,434586,,Technology,1,1,1,1,0
288049,288049,,Technology,1,1,1,1,0
476819,476819,,Technology,1,1,1,1,0
288051,288051,,Technology,1,2,0.666667,0.75,0
297259,297259,,Technology,2,1,1,1,1
288055,288055,,Technology,1,4,0.333333,0.375,0
442060,442060,,Technology,2,3,0.482759,0.535714,13
288064,288064,,Technology,1,6,0.266667,0.36875,0
294550,294550,,Technology,2,5,0.347826,0.497917,7
288065,288065,,Technology,1,2,0.666667,0.75,0
421623,421623,,Technology,2,1,1,1,1
288078,288078,,Technology,3,1,1,1,0.5
294834,294834,,Technology,3,1,1,1,0.5
357924,357924,,Technology,2,2,0.75,0.833333,0
370749,370749,,Technology,2,2,0.75,0.833333,0
288079,288079,,Technology,2,5,0.375,0.547222,5
327016,327016,,Technology,1,6,0.285714,0.408333,0
288102,288102,,Technology,1,2,0.666667,0.75,0
288113,288113,,Technology,2,3,0.571429,0.708333,0.5
347834,347834,,Technology,2,2,0.666667,0.75,1
382778,382778,,Technology,2,2,0.666667,0.75,1
288122,288122,,Technology,2,1,1,1,0
293132,293132,,Technology,2,1,1,1,0
459892,459892,,Technology,2,1,1,1,0
288132,288132,,Technology,1,4,0.4375,0.511905,0
288141,288141,,Technology,1,2,0.666667,0.75,0
412213,412213,,Technology,2,1,1,1,1
288156,288156,,Technology,2,6,0.264706,0.42037,0
294876,294876,,Technology,3,5,0.333333,0.52037,14
429484,429484,,Technology,2,6,0.264706,0.42037,0
288158,288158,,Technology,1,3,0.444444,0.541667,0
288167,288167,,Technology,2,3,0.545455,0.638889,8
545159,545159,,Technology,3,3,0.6,0.722222,9.5
454004,454004,,Technology,2,1,1,1,1
288172,288172,,Technology,3,2,0.666667,0.75,0.25
288181,288181,,Technology,6,1,1,1,3.416667
414646,414646,,Technology,4,2,0.75,0.833333,0.666667
528504,528504,,Technology,4,2,0.75,0.833333,0.666667
360004,360004,,Technology,1,1,1,1,0
288183,288183,,Technology,4,2,0.75,0.833333,0.25
288187,288187,,Technology,5,2,0.857143,0.916667,1.75
420778,420778,,Technology,2,2,0.6,0.666667,0
288184,288184,,Technology,3,1,1,1,0.5
290943,290943,,Technology,3,1,1,1,0.5
307557,307557,,Technology,2,2,0.75,0.833333,0
418717,418717,,Technology,2,2,0.75,0.833333,0
288193,288193,,Technology,1,1,1,1,0
289166,289166,,Technology,1,1,1,1,0
288194,288194,,Technology,2,3,0.555556,0.666667,1.5
440858,440858,,Technology,2,4,0.454545,0.616667,0.5
520605,520605,,Technology,3,2,0.714286,0.8,6.5
288202,288202,,Technology,1,3,0.416667,0.5,0
429731,429731,,Technology,2,2,0.625,0.7,4
288210,288210,,Technology,1,2,0.666667,0.75,0
517097,517097,,Technology,2,1,1,1,1
288219,288219,,Technology,1,2,0.666667,0.75,0
329572,329572,,Technology,2,1,1,1,1
288227,288227,,Technology,1,1,1,1,0
292397,292397,,Technology,1,1,1,1,0
288236,288236,,Technology,3,2,0.8,0.875,1.5
425450,425450,,Technology,2,2,0.666667,0.75,0.333333
425466,425466,,Technology,2,2,0.666667,0.75,0.333333
474021,474021,,Technology,2,2,0.666667,0.75,0.333333
288238,288238,,Technology,4,2,0.833333,0.9,6.5
291427,291427,,Technology,3,3,0.625,0.766667,0.5
370836,370836,,Technology,2,3,0.555556,0.666667,0
464324,464324,,Technology,2,3,0.555556,0.666667,0
288248,288248,,Technology,1,2,0.666667,0.75,0
515433,515433,,Technology,2,1,1,1,1
288266,288266,,Technology,1,2,0.666667,0.75,0
533635,533635,,Technology,2,1,1,1,1
288269,288269,,Technology,1,1,1,1,0
290496,290496,,Technology,1,1,1,1,0
288277,288277,,Technology,1,1,1,1,0
457868,457868,,Technology,1,1,1,1,0
288282,288282,,Technology,1,2,0.666667,0.75,0
513793,513793,,Technology,2,1,1,1,1
288286,288286,,Technology,1,3,0.5,0.611111,0
349162,349162,,Technology,2,2,0.75,0.833333,2
288303,288303,,Technology,2,2,0.75,0.833333,0.5
288306,288306,,Technology,2,2,0.75,0.833333,0
288849,288849,,Technology,2,2,0.75,0.833333,0
475853,475853,,Technology,3,1,1,1,2
288326,288326,,Technology,2,2,0.75,0.833333,0.5
376183,376183,,Technology,2,2,0.75,0.833333,0.5
535586,535586,,Technology,2,2,0.75,0.833333,0.5
288330,288330,,Technology,1,2,0.666667,0.75,0
369675,369675,,Technology,2,1,1,1,1
288341,288341,,Technology,1,2,0.666667,0.75,0
404314,404314,,Technology,2,1,1,1,1
288345,288345,,Technology,2,2,0.666667,0.75,0
291964,291964,,Technology,4,1,1,1,4
435948,435948,,Technology,2,2,0.666667,0.75,0
288347,288347,,Technology,1,2,0.666667,0.75,0
408624,408624,,Technology,2,1,1,1,1
288348,288348,,Technology,1,4,0.384615,0.483333,0
428895,428895,,Technology,2,3,0.555556,0.666667,4
288354,288354,,Technology,1,6,0.277778,0.326667,0
288357,288357,,Technology,2,2,0.666667,0.75,0
289518,289518,,Technology,2,2,0.666667,0.75,0
504311,504311,,Technology,4,1,1,1,5
288362,288362,,Technology,1,4,0.411765,0.488095,0
462504,462504,,Technology,4,3,0.636364,0.761905,15
288370,288370,,Technology,1,1,1,1,0
292201,292201,,Technology,1,1,1,1,0
288374,288374,,Technology,1,2,0.666667,0.75,0
316764,316764,,Technology,2,1,1,1,1
288377,288377,,Technology,2,2,0.75,0.833333,0.5
288378,288378,,Technology,1,2,0.666667,0.75,0
397767,397767,,Technology,2,1,1,1,1
288385,288385,,Technology,1,4,0.416667,0.516667,0
395305,395305,,Technology,3,3,0.625,0.766667,7
288406,288406,,Technology,1,1,1,1,0
288410,288410,,Technology,1,1,1,1,0
432341,432341,,Technology,1,1,1,1,0
289797,289797,,Technology,2,2,0.75,0.833333,2
288440,288440,,Technology,2,2,0.75,0.833333,0.5
484734,484734,,Technology,2,2,0.75,0.833333,2
463270,463270,,Technology,1,3,0.5,0.611111,0
288450,288450,,Technology,2,2,0.625,0.7,0
293763,293763,,Technology,5,1,1,1,6.5
312182,312182,,Technology,2,2,0.625,0.7,0
288452,288452,,Technology,3,2,0.714286,0.8,2.5
426655,426655,,Technology,2,3,0.555556,0.666667,0.333333
533010,533010,,Technology,2,3,0.555556,0.666667,0.333333
288454,288454,,Technology,3,2,0.714286,0.8,2.5
288465,288465,,Technology,2,2,0.75,0.833333,0.5
542975,542975,,Technology,2,2,0.75,0.833333,0.5
545303,545303,,Technology,2,2,0.75,0.833333,0.5
288467,288467,,Technology,2,2,0.75,0.833333,0.5
288499,288499,,Technology,2,2,0.75,0.833333,0.5
374690,374690,,Technology,2,2,0.75,0.833333,0.5
540791,540791,,Technology,2,2,0.75,0.833333,0.5
288501,288501,,Technology,1,1,1,1,0
489115,489115,,Technology,1,1,1,1,0
530903,530903,,Technology,1,2,0.666667,0.75,0
288519,288519,,Technology,2,2,0.75,0.833333,0.5
318281,318281,,Technology,2,2,0.75,0.833333,0.5
397485,397485,,Technology,2,2,0.75,0.833333,0.5
288520,288520,,Technology,4,1,1,1,1.5
288907,288907,,Technology,4,1,1,1,1.5
387521,387521,,Technology,2,2,0.666667,0.75,0
387565,387565,,Technology,2,2,0.666667,0.75,0
413107,413107,,Technology,2,2,0.666667,0.75,0
288546,288546,,Technology,1,2,0.666667,0.75,0
288547,288547,,Technology,1,2,0.666667,0.75,0
382851,382851,,Technology,2,1,1,1,1
288551,288551,,Technology,2,4,0.368421,0.511905,0.5
352954,352954,,Technology,2,3,0.466667,0.571429,2.5
504554,504554,,Technology,2,3,0.466667,0.571429,2.5
288552,288552,,Technology,1,2,0.666667,0.75,0
366346,366346,,Technology,2,1,1,1,1
327722,327722,,Technology,1,1,1,1,0
288561,288561,,Technology,1,2,0.666667,0.75,0
375562,375562,,Technology,2,1,1,1,1
288566,288566,,Technology,1,2,0.666667,0.75,0
540466,540466,,Technology,2,1,1,1,1
288568,288568,,Technology,4,1,1,1,1.5
294915,294915,,Technology,4,1,1,1,1.5
348743,348743,,Technology,2,2,0.666667,0.75,0
449257,449257,,Technology,2,2,0.666667,0.75,0
493579,493579,,Technology,2,2,0.666667,0.75,0
288589,288589,,Technology,2,1,1,1,0
290348,290348,,Technology,2,1,1,1,0
438001,438001,,Technology,2,1,1,1,0
288598,288598,,Technology,2,1,1,1,0
288970,288970,,Technology,2,1,1,1,0
486345,486345,,Technology,2,1,1,1,0
353922,353922,,Technology,1,1,1,1,0
288602,288602,,Technology,3,4,0.5,0.680556,1.5
434483,434483,,Technology,2,3,0.545455,0.638889,1
454547,454547,,Technology,2,3,0.545455,0.638889,1
470111,470111,,Technology,2,3,0.545455,0.638889,1
288611,288611,,Technology,1,2,0.666667,0.75,0
433511,433511,,Technology,2,1,1,1,1
288628,288628,,Technology,1,1,1,1,0
548237,548237,,Technology,1,1,1,1,0
288629,288629,,Technology,5,6,0.375,0.595833,38.5
291893,291893,,Technology,2,7,0.292683,0.438294,0
341378,341378,,Technology,2,7,0.292683,0.438294,2.666667
350049,350049,,Technology,2,5,0.387097,0.488889,36
447985,447985,,Technology,2,7,0.292683,0.438294,2.666667
515379,515379,,Technology,3,7,0.3,0.47996,3.666667
288634,288634,,Technology,3,2,0.714286,0.8,1.833333
288639,288639,,Technology,6,2,0.8,0.875,22
289224,289224,,Technology,2,3,0.5,0.583333,0
335774,335774,,Technology,2,3,0.5,0.583333,0
431405,431405,,Technology,2,3,0.533333,0.604167,3
450874,450874,,Technology,2,3,0.533333,0.604167,3
462955,462955,,Technology,2,3,0.533333,0.604167,3
497912,497912,,Technology,2,3,0.533333,0.604167,3
288651,288651,,Technology,1,2,0.666667,0.75,0
476241,476241,,Technology,2,1,1,1,1
288657,288657,,Technology,1,2,0.666667,0.75,0
459339,459339,,Technology,2,1,1,1,1
288668,288668,,Technology,3,3,0.625,0.766667,0.5
294145,294145,,Technology,4,2,0.833333,0.9,6.5
406120,406120,,Technology,2,3,0.555556,0.666667,0
503103,503103,,Technology,2,3,0.555556,0.666667,0
288672,288672,,Technology,1,3,0.5,0.555556,0
458358,458358,,Technology,5,2,0.857143,0.916667,12.5
288675,288675,,Technology,2,4,0.375,0.458333,35
402356,402356,,Technology,2,5,0.342857,0.447222,32
288679,288679,,Technology,1,2,0.666667,0.75,0
288683,288683,,Technology,1,4,0.4,0.46875,0
288684,288684,,Technology,4,9,0.223214,0.350587,2.5
292295,292295,,Books,5,8,0.271739,0.412714,102.5
324795,324795,,Books,2,9,0.217391,0.303921,0
329999,329999,,Books,2,9,0.217391,0.303921,0
437005,437005,,Books,3,9,0.221239,0.330587,24
288687,288687,,Books,3,6,0.333333,0.452222,50
292357,292357,,Books,3,7,0.288462,0.425079,36
371131,371131,,Books,2,7,0.272727,0.375079,0
539705,539705,,Books,2,5,0.365854,0.46,54
288693,288693,,Books,2,1,1,1,0
293913,293913,,Books,2,1,1,1,0
545339,545339,,Books,2,1,1,1,0
288694,288694,,Books,1,2,0.666667,0.75,0
288698,288698,,Books,2,2,0.75,0.833333,0.5
385732,385732,,Books,2,2,0.75,0.833333,0.5
500920,500920,,Books,2,2,0.75,0.833333,0.5
339499,339499,,Books,1,2,0.666667,0.75,0
351169,351169,,Books,1,1,1,1,0
288719,288719,,Books,1,1,1,1,0
449905,449905,,Books,1,1,1,1,0
288726,288726,,Books,1,4,0.416667,0.516667,0
288729,288729,,Books,1,2,0.666667,0.75,0
308621,308621,,Books,2,1,1,1,1
288752,288752,,Books,1,2,0.666667,0.75,0
349711,349711,,Books,2,1,1,1,1
288756,288756,,Books,3,2,0.714286,0.8,0.5
368910,368910,,Books,2,2,0.625,0.7,0
449336,449336,,Books,2,2,0.625,0.7,0
288767,288767,,Books,1,6,0.28,0.385714,0
360176,360176,,Books,2,5,0.368421,0.516667,6
288791,288791,,Books,1,3,0.5,0.611111,0
458685,458685,,Books,2,2,0.75,0.833333,2
288797,288797,,Books,1,2,0.666667,0.75,0
366714,366714,,Books,2,1,1,1,1
288802,288802,,Books,2,2,0.666667,0.75,0
289802,289802,,Books,3,2,0.8,0.875,1.5
404761,404761,,Books,3,2,0.8,0.875,1.5
288808,288808,,Books,1,1,1,1,0
437826,437826,,Books,1,1,1,1,0
288820,288820,,Books,1,1,1,1,0
288830,288830,,Books,1,4,0.375,0.435185,0
512984,512984,,Books,3,3,0.5625,0.648148,15
288839,288839,,Books,1,4,0.4,0.486111,0
527053,527053,,Books,3,3,0.6,0.722222,5
288843,288843,,Books,1,2,0.666667,0.75,0
444519,444519,,Books,2,1,1,1,1
335351,335351,,Books,1,1,1,1,0
288859,288859,,Books,2,2,0.75,0.833333,0.5
288876,288876,,Books,1,2,0.666667,0.75,0
311102,311102,,Books,2,1,1,1,1
288880,288880,,Books,1,2,0.666667,0.75,0
288894,288894,,Books,1,5,0.315789,0.422222,0
479212,479212,,Books,2,4,0.428571,0.569444,5
288898,288898,,Books,1,4,0.333333,0.416667,0
288916,288916,,Books,1,5,0.333333,0.456667,0
411375,411375,,Books,2,4,0.454545,0.616667,4
288917,288917,,Books,1,3,0.37931,0.424242,0
288943,288943,,Books,3,2,0.8,0.875,1.5
303338,303338,,Books,2,2,0.666667,0.75,0.333333
529186,529186,,Books,2,2,0.666667,0.75,0.333333
530782,530782,,Books,2,2,0.666667,0.75,0.333333
288946,288946,,Books,1,2,0.666667,0.75,0
428958,428958,,Books,2,1,1,1,1
288951,288951,,Books,3,2,0.8,0.875,1.5
288953,288953,,Books,1,4,0.4,0.520833,0
532673,532673,,Books,2,3,0.571429,0.708333,3
288955,288955,,Books,2,1,1,1,0
294442,294442,,Books,2,1,1,1,0
409094,409094,,Books,2,1,1,1,0
297536,297536,,Books,1,1,1,1,0
288978,288978,,Books,1,2,0.666667,0.75,0
396920,396920,,Books,2,1,1,1,1
288983,288983,,Books,1,1,1,1,0
288984,288984,,Books,1,2,0.666667,0.75,0
288985,288985,,Books,3,8,0.255319,0.446726,1.5
288996,288996,,Books,2,4,0.454545,0.616667,0.5
407708,407708,,Books,2,3,0.555556,0.666667,1.5
523393,523393,,Books,2,3,0.555556,0.666667,1.5
383047,383047,,Books,1,5,0.304348,0.397619,0
289004,289004,,Books,1,4,0.4,0.520833,0
296589,296589,,Books,2,3,0.571429,0.708333,3
315223,315223,,Books,1,2,0.666667,0.75,0
325738,325738,,Books,1,1,1,1,0
289018,289018,,Books,4,4,0.464286,0.583333,40.666667
372329,372329,,Books,4,5,0.464286,0.598718,40.166667
457713,457713,,Books,3,5,0.361111,0.489744,4.166667
462983,462983,,Books,2,4,0.382353,0.467949,30
526243,526243,,Books,2,5,0.351351,0.451282,1.666667
289020,289020,,Books,4,1,1,1,1.5
289022,289022,,Books,4,1,1,1,1.5
317290,317290,,Books,2,2,0.666667,0.75,0
522414,522414,,Books,2,2,0.666667,0.75,0
530719,530719,,Books,2,2,0.666667,0.75,0
289024,289024,,Books,3,6,0.361111,0.496154,1.666667
289025,289025,,Furniture,4,6,0.371429,0.534615,5.666667
289029,289029,,Furniture,1,5,0.333333,0.456667,0
289733,289733,,Furniture,2,4,0.454545,0.616667,4
289036,289036,,Furniture,3,2,0.714286,0.8,2
289281,289281,,Furniture,2,2,0.625,0.7,0
533539,533539,,Furniture,2,3,0.555556,0.666667,0.5
289038,289038,,Furniture,2,3,0.555556,0.666667,4
543977,543977,,Furniture,1,4,0.384615,0.483333,0
289044,289044,,Furniture,1,2,0.666667,0.75,0
429215,429215,,Furniture,2,1,1,1,1
289048,289048,,Furniture,1,4,0.357143,0.466667,0
289054,289054,,Furniture,2,3,0.545455,0.638889,3.5
289056,289056,,Furniture,2,5,0.375,0.547222,5
392200,392200,,Furniture,1,6,0.285714,0.408333,0
289058,289058,,Furniture,3,1,1,1,0.5
292306,292306,,Furniture,3,1,1,1,0.5
315160,315160,,Furniture,2,2,0.75,0.833333,0
517800,517800,,Furniture,2,2,0.75,0.833333,0
289063,289063,,Furniture,1,3,0.5,0.611111,0
293426,293426,,Furniture,2,2,0.75,0.833333,2
289078,289078,,Furniture,1,1,1,1,0
289080,289080,,Furniture,1,2,0.666667,0.75,0
289086,289086,,Furniture,2,2,0.666667,0.75,4
536807,536807,,Furniture,2,3,0.571429,0.708333,3
289097,289097,,Furniture,2,2,0.75,0.833333,0.5
546034,546034,,Furniture,2,2,0.75,0.833333,0.5
547979,547979,,Furniture,2,2,0.75,0.833333,0.5
289103,289103,,Furniture,2,2,0.75,0.833333,0.5
289104,289104,,Furniture,4,1,1,1,1.5
289111,289111,,Furniture,4,1,1,1,1.5
410284,410284,,Furniture,2,2,0.666667,0.75,0
494098,494098,,Furniture,2,2,0.666667,0.75,0
532127,532127,,Furniture,2,2,0.666667,0.75,0
289123,289123,,Furniture,14,1,1,1,39
292196,292196,,Furniture,14,1,1,1,39
295618,295618,,Furniture,2,2,0.538462,0.571429,0
305584,305584,,Furniture,2,2,0.538462,0.571429,0
340243,340243,,Furniture,2,2,0.538462,0.571429,0
342120,342120,,Furniture,2,2,0.538462,0.571429,0
369655,369655,,Furniture,2,2,0.538462,0.571429,0
372290,372290,,Furniture,2,2,0.538462,0.571429,0
380622,380622,,Furniture,2,2,0.538462,0.571429,0
459936,459936,,Furniture,2,2,0.538462,0.571429,0
490775,490775,,Furniture,2,2,0.538462,0.571429,0
502956,502956,,Furniture,2,2,0.538462,0.571429,0
512306,512306,,Furniture,2,2,0.538462,0.571429,0
532111,532111,,Furniture,2,2,0.538462,0.571429,0
535351,535351,,Furniture,2,2,0.538462,0.571429,0
289124,289124,,Furniture,3,3,0.6,0.722222,2.166667
361780,361780,,Furniture,2,3,0.545455,0.638889,0.583333
497751,497751,,Furniture,2,3,0.545455,0.638889,0.583333
289133,289133,,Furniture,1,4,0.4,0.520833,0
458306,458306,,Furniture,2,3,0.571429,0.708333,3
289141,289141,,Furniture,1,2,0.666667,0.75,0
390673,390673,,Furniture,2,1,1,1,1
289143,289143,,Furniture,1,1,1,1,0
292148,292148,,Furniture,1,1,1,1,0
289146,289146,,Furniture,1,2,0.666667,0.75,0
352933,352933,,Furniture,2,1,1,1,1
474495,474495,,Furniture,1,1,1,1,0
289171,289171,,Furniture,2,2,0.75,0.833333,0.5
540518,540518,,Furniture,2,2,0.75,0.833333,0.5
547674,547674,,Furniture,2,2,0.75,0.833333,0.5
289175,289175,,Furniture,1,2,0.666667,0.75,0
289179,289179,,Furniture,3,4,0.5,0.635417,4
328695,328695,,Furniture,3,3,0.533333,0.645833,8
404736,404736,,Furniture,2,3,0.470588,0.5625,1
289187,289187,,Furniture,1,1,1,1,0
473928,473928,,Furniture,1,1,1,1,0
289189,289189,,Furniture,1,7,0.204819,0.27423,0
289193,289193,,Furniture,1,2,0.666667,0.75,0
421644,421644,,Furniture,2,1,1,1,1
289195,289195,,Furniture,1,1,1,1,0
292843,292843,,Furniture,1,1,1,1,0
289196,289196,,Furniture,1,4,0.4,0.520833,0
511969,511969,,Furniture,2,3,0.571429,0.708333,3
289210,289210,,Furniture,2,10,0.173228,0.271104,40
323646,323646,,Furniture,2,9,0.2,0.295689,57
529697,529697,,Furniture,2,11,0.150685,0.242751,21
333973,333973,,Furniture,1,1,1,1,0
289217,289217,,Furniture,1,4,0.4,0.520833,0
366154,366154,,Furniture,2,3,0.571429,0.708333,3
289231,289231,,Furniture,1,1,1,1,0
289236,289236,,Furniture,3,1,1,1,0.5
291787,291787,,Furniture,3,1,1,1,0.5
382932,382932,,Furniture,2,2,0.75,0.833333,0
539838,539838,,Furniture,2,2,0.75,0.833333,0
289249,289249,,Furniture,1,2,0.666667,0.75,0
298175,298175,,Furniture,2,1,1,1,1
289269,289269,,Furniture,1,1,1,1,0
387208,387208,,Furniture,1,1,1,1,0
289271,289271,,Furniture,3,2,0.714286,0.8,2.5
327283,327283,,Furniture,2,3,0.555556,0.666667,0.333333
484100,484100,,Furniture,3,2,0.714286,0.8,4.333333
538006,538006,,Furniture,2,3,0.555556,0.666667,0.333333
289273,289273,,Furniture,3,2,0.714286,0.8,2.5
292336,292336,,Furniture,2,2,0.75,0.833333,0
430684,430684,,Furniture,2,2,0.75,0.833333,0
289292,289292,,Furniture,1,2,0.666667,0.75,0
299070,299070,,Furniture,1,1,1,1,0
289300,289300,,Furniture,2,1,1,1,0
290342,290342,,Furniture,2,1,1,1,0
520365,520365,,Furniture,2,1,1,1,0
289310,289310,,Furniture,1,1,1,1,0
289314,289314,,Furniture,1,1,1,1,0
289315,289315,,Furniture,4,4,0.5,0.641667,10.5
385975,385975,,Furniture,2,5,0.37037,0.486667,0.25
442641,442641,,Furniture,2,5,0.37037,0.486667,0.25
501444,501444,,Furniture,4,3,0.588235,0.683333,31.25
503310,503310,,Furniture,2,5,0.37037,0.486667,0.25
289316,289316,,Furniture,2,1,1,1,0
293324,293324,,Furniture,2,1,1,1,0
408182,408182,,Furniture,2,1,1,1,0
289326,289326,,Furniture,1,2,0.666667,0.75,0
488824,488824,,Furniture,2,1,1,1,1
375717,375717,,Furniture,1,1,1,1,0
289357,289357,,Furniture,1,4,0.416667,0.516667,0
524296,524296,,Furniture,3,3,0.625,0.766667,7
289364,289364,,Furniture,1,2,0.666667,0.75,0
445832,445832,,Furniture,2,1,1,1,1
289370,289370,,Furniture,2,1,1,1,0
289496,289496,,Furniture,2,1,1,1,0
392857,392857,,Furniture,2,1,1,1,0
289371,289371,,Furniture,2,8,0.208333,0.28319,46
447598,447598,,Furniture,2,7,0.25,0.319714,66
534635,534635,,Furniture,2,9,0.176056,0.248921,24
289382,289382,,Furniture,1,1,1,1,0
289392,289392,,Furniture,1,2,0.666667,0.75,0
306614,306614,,Furniture,2,1,1,1,1
289401,289401,,Furniture,1,2,0.6,0.666667,0
520172,520172,,Furniture,3,1,1,1,3
289410,289410,,Furniture,2,1,1,1,0
293577,293577,,Furniture,2,1,1,1,0
317087,317087,,Furniture,2,1,1,1,0
408958,408958,,Furniture,1,1,1,1,0
289439,289439,,Furniture,1,2,0.6,0.666667,0
547040,547040,,Furniture,3,1,1,1,3
289446,289446,,Furniture,1,2,0.666667,0.75,0
289453,289453,,Furniture,1,2,0.666667,0.75,0
289455,289455,,Furniture,2,3,0.5,0.611111,1.166667
359215,359215,,Furniture,3,2,0.666667,0.75,5.5
514226,514226,,Furniture,2,4,0.461538,0.597222,0.833333
289461,289461,,Furniture,1,1,1,1,0
493754,493754,,Furniture,1,1,1,1,0
289468,289468,,Furniture,2,3,0.538462,0.619048,0
290657,290657,,Furniture,4,3,0.636364,0.761905,3.333333
319745,319745,,Furniture,4,2,0.7,0.785714,4.233333
289481,289481,,Furniture,1,2,0.666667,0.75,0
289497,289497,,Furniture,5,3,0.518519,0.630952,34.5
294344,294344,,Furniture,7,3,0.608696,0.72619,66.5
409643,409643,,Furniture,2,3,0.4375,0.5,0
485590,485590,,Furniture,2,3,0.4375,0.5,0
498768,498768,,Furniture,2,3,0.4375,0.5,0
484772,484772,,Furniture,2,5,0.391304,0.512963,14
289506,289506,,Furniture,1,2,0.666667,0.75,0
289514,289514,,Furniture,1,2,0.666667,0.75,0
367062,367062,,Furniture,2,1,1,1,1
